2025-10-10T23:16:50.923Z 🎯 Matched: Likkle Miss (ISRC, 142ms)
2025-10-10T23:25:06.406Z 🎯 Matched: Passenger Princess (ISRC, 145ms)
2025-10-10T23:25:06.407Z 🎯 Matched: Rich Sex (ISRC, 155ms)
2025-10-10T23:25:06.561Z 🎯 Matched: Miss Pretty (ISRC, 134ms)
2025-10-10T23:25:06.563Z 🎯 Matched: Story Book (ISRC, 129ms)
2025-10-10T23:25:06.564Z 🎯 Matched: Tip (Remix) (ISRC, 133ms)
2025-10-10T23:25:06.565Z 🎯 Matched: Summer Tiime (ISRC, 15ms)
2025-10-10T23:25:06.566Z 🎯 Matched: Whites (ISRC, 141ms)
2025-10-10T23:25:06.567Z 🎯 Matched: Wah Yo Deh Pan (ISRC, 133ms)
2025-10-10T23:25:06.568Z 🎯 Matched: Shh (ISRC, 150ms)
2025-10-10T23:25:06.569Z 🎯 Matched: One Favor (ISRC, 136ms)
2025-10-10T23:25:06.570Z 🎯 Matched: Options (ISRC, 129ms)
2025-10-10T23:25:06.571Z 🎯 Matched: Sex on the River (ISRC, 143ms)
2025-10-10T23:25:06.572Z 🎯 Matched: Party Non Stop (ISRC, 141ms)
2025-10-10T23:25:06.573Z 🎯 Matched: On Your Face (ISRC, 138ms)
2025-10-10T23:25:06.574Z 🎯 Matched: Back It Up (ISRC, 138ms)
2025-10-10T23:25:06.575Z 🎯 Matched: King Of The Dancehall (ISRC, 146ms)
2025-10-10T23:25:06.576Z 🎯 Matched: Breast Specialist (feat. Beenie Man) (ISRC, 152ms)
2025-10-10T23:25:06.577Z 🎯 Matched: Breeze Off (ISRC, 136ms)
2025-10-10T23:25:06.578Z 🎯 Matched: She Nuh Ready Yet (ISRC, 133ms)
2025-10-10T23:25:06.579Z 🎯 Matched: CHARGE UP (ISRC, 146ms)
2025-10-10T23:25:06.579Z 🎯 Matched: Shake (ISRC, 143ms)
2025-10-10T23:25:06.580Z 🎯 Matched: Love so 2015 (ISRC, 145ms)
2025-10-10T23:25:06.581Z 🎯 Matched: Slow Motion (ISRC, 144ms)
2025-10-10T23:25:06.582Z 🎯 Matched: 20 Matic (ISRC, 141ms)
2025-10-10T23:25:06.583Z 🎯 Matched: Weed and Hennessy (ISRC, 138ms)
2025-10-10T23:25:06.584Z 🎯 Matched: Tie Yuh (ISRC, 147ms)
2025-10-10T23:25:06.585Z 🎯 Matched: My Type (ISRC, 28ms)
2025-10-10T23:25:06.724Z 🎯 Matched: Freaky Gal (Juleen), Pt. 1 (ISRC, 130ms)
2025-10-10T23:25:06.725Z 🎯 Matched: After All (ISRC, 137ms)
2025-10-10T23:32:15.657Z 🎯 Matched: Likkle Miss (ISRC, 161ms)
2025-10-10T23:32:15.658Z 🎯 Matched: Bandulu (ISRC, 168ms)
2025-10-10T23:32:15.659Z 🎯 Matched: Feel The Heat (ISRC, 193ms)
2025-10-10T23:32:15.660Z 🎯 Matched: Curves (ISRC, 191ms)
2025-10-10T23:32:15.662Z 🎯 Matched: Lifestyle Rich (ISRC, 194ms)
2025-10-10T23:32:15.663Z 🎯 Matched: Magic (ISRC, 194ms)
2025-10-10T23:32:15.664Z 🎯 Matched: Talibhan (ISRC, 188ms)
2025-10-10T23:32:15.665Z 🎯 Matched: Young (ISRC, 186ms)
2025-10-10T23:32:15.666Z 🎯 Matched: Ambala (ISRC, 165ms)
2025-10-10T23:32:15.667Z 🎯 Matched: Ready (ISRC, 189ms)
2025-10-10T23:32:15.668Z 🎯 Matched: Whap Whap (feat. F.S.) (ISRC, 166ms)
2025-10-10T23:32:15.669Z 🎯 Matched: Weh mi Duh (ISRC, 189ms)
2025-10-10T23:32:15.670Z 🎯 Matched: Wah Dat Fah (ISRC, 166ms)
2025-10-10T23:32:15.671Z 🎯 Matched: Real Badman (ISRC, 163ms)
2025-10-10T23:32:15.672Z 🎯 Matched: Duppy Know (ISRC, 197ms)
2025-10-10T23:32:15.673Z 🎯 Matched: Yaadie Fiesta (ISRC, 174ms)
2025-10-10T23:32:15.674Z ✅ Matched: Champion (ARTIST_ONLY, 1723ms)
2025-10-10T23:32:15.675Z 🎯 Matched: Needle Eye (ISRC, 195ms)
2025-10-10T23:32:15.676Z 🎯 Matched: Bruk Fi Mi Back (ISRC, 193ms)
2025-10-10T23:32:15.677Z ✅ Matched: Walk & Wine (ARTIST_ONLY, 2767ms)
2025-10-10T23:32:15.678Z 🎯 Matched: Money, Girls & Fun (ISRC, 198ms)
2025-10-10T23:32:15.679Z 🎯 Matched: Block & Delete (ISRC, 200ms)
2025-10-10T23:32:15.680Z 🎯 Matched: Tip Pon Yuh Toe (ISRC, 195ms)
2025-10-10T23:32:15.681Z 🎯 Matched: Broad Out (ISRC, 174ms)
2025-10-10T23:32:15.682Z 🎯 Matched: Wine Pon It (ISRC, 199ms)
2025-10-10T23:32:17.105Z 🎯 Matched: Pump Up (ISRC, 134ms)
2025-10-10T23:32:17.106Z 🎯 Matched: Gal a Get More (ISRC, 134ms)
2025-10-10T23:32:17.107Z 🎯 Matched: Duppy Know (ISRC, 17ms)
2025-10-10T23:32:17.108Z 🎯 Matched: Dumpa Truck - Raw (ISRC, 158ms)
2025-10-10T23:32:17.109Z 🎯 Matched: Ukku (ISRC, 173ms)
2025-10-10T23:32:17.110Z 🎯 Matched: Tell You Say - Raw (ISRC, 144ms)
2025-10-10T23:32:17.111Z 🎯 Matched: Hmm Hmm (ISRC, 158ms)
2025-10-10T23:32:17.112Z 🎯 Matched: Wine Pon Di Edge (ISRC, 166ms)
2025-10-10T23:32:17.113Z 🎯 Matched: Tun up the Fuck (ISRC, 133ms)
2025-10-10T23:32:17.114Z 🎯 Matched: Proper Touch (ISRC, 158ms)
2025-10-10T23:32:17.115Z 🎯 Matched: 123 (ISRC, 160ms)
2025-10-10T23:32:17.116Z 🎯 Matched: Wine - feat. O (ISRC, 171ms)
2025-10-10T23:32:17.117Z 🎯 Matched: When U Feel Lonely (ISRC, 131ms)
2025-10-10T23:32:17.118Z 🎯 Matched: Come Roun (ISRC, 139ms)
2025-10-10T23:32:17.119Z 🎯 Matched: I Am Blessed (ISRC, 171ms)
2025-10-10T23:32:17.120Z 🎯 Matched: Press Trigger (ISRC, 140ms)
2025-10-10T23:32:17.121Z 🎯 Matched: Gallis (ISRC, 188ms)
2025-10-10T23:32:17.122Z 🎯 Matched: Goodas Mi Back Mi Back (ISRC, 191ms)
2025-10-10T23:32:17.123Z ✅ Matched: I'm so special (METADATA, 1058ms)
2025-10-10T23:32:17.124Z 🎯 Matched: It Bend Like Banana (ISRC, 153ms)
2025-10-10T23:32:17.125Z 🎯 Matched: Turn & Wine (Raw) (METADATA, 413ms)
2025-10-10T23:32:17.126Z ✅ Matched: Gal a Weh Do You (ARTIST_ONLY, 1420ms)
2025-10-10T23:32:17.127Z ✅ Matched: Pon Di Thing (ARTIST_ONLY, 1372ms)
2025-10-10T23:32:17.128Z 🎯 Matched: Love Dem (ISRC, 184ms)
2025-10-10T23:32:17.129Z 🎯 Matched: Bad From Mi Born (ISRC, 144ms)
2025-10-10T23:32:17.980Z 🎯 Matched: Bicycle (METADATA, 408ms)
2025-10-10T23:32:17.981Z 🎯 Matched: Weh Dem A Do (ISRC, 156ms)
2025-10-10T23:32:17.982Z 🎯 Matched: Ever Blessed (ISRC, 172ms)
2025-10-10T23:32:17.983Z 🎯 Matched: Bubble Like Soup (ISRC, 162ms)
2025-10-10T23:32:17.984Z 🎯 Matched: Stop Sign (ISRC, 141ms)
2025-10-10T23:32:17.985Z 🎯 Matched: Gal a Bubble (ISRC, 156ms)
2025-10-10T23:32:17.986Z 🎯 Matched: Dancehall Hero [Raw] (METADATA, 377ms)
2025-10-10T23:32:17.987Z 🎯 Matched: Nuh Linga (ISRC, 185ms)
2025-10-10T23:32:17.988Z 🎯 Matched: Dying (feat. Serani) (ISRC, 129ms)
2025-10-10T23:32:17.989Z 🎯 Matched: Do Sumn (ISRC, 139ms)
2025-10-10T23:32:17.990Z 🎯 Matched: Everything Fi Hold Him (ISRC, 170ms)
2025-10-10T23:32:17.991Z 🎯 Matched: Romance Me (ISRC, 138ms)
2025-10-10T23:32:17.992Z 🎯 Matched: Romping Shop (feat. Spice) (METADATA, 385ms)
2025-10-10T23:32:17.993Z 🎯 Matched: Only Man She Want (ISRC, 139ms)
2025-10-10T23:32:17.993Z 🎯 Matched: Mek She Stamma (ISRC, 141ms)
2025-10-10T23:32:17.994Z ✅ Matched: Straight Jeans & Fitted ( feat. Russian) [Raw] (METADATA, 454ms)
2025-10-10T23:32:17.995Z 🎯 Matched: Clarks (ISRC, 165ms)
2025-10-10T23:32:17.996Z 🎯 Matched: Clean (ISRC, 162ms)
2025-10-10T23:32:17.997Z 🎯 Matched: Tip Pon U Toe (ISRC, 165ms)
2025-10-10T23:32:17.998Z 🎯 Matched: Ravin (METADATA, 400ms)
2025-10-10T23:32:17.999Z 🎯 Matched: Settle Down (Destiny) (ISRC, 166ms)
2025-10-10T23:32:18.000Z 🎯 Matched: Party Shot (Ravin Part. 2) (ISRC, 161ms)
2025-10-10T23:32:18.001Z ✅ Matched: Dollar Sign / Hustle the Money (ARTIST_ONLY, 848ms)
2025-10-10T23:32:18.002Z 🎯 Matched: Pon Di Cocky (ISRC, 169ms)
2025-10-10T23:32:18.003Z 🎯 Matched: Bike Back (ISRC, 138ms)
2025-10-10T23:32:18.713Z 🎯 Matched: On The Rock (ISRC, 162ms)
2025-10-10T23:32:18.714Z ✅ Matched: Benz Punani (METADATA, 406ms)
2025-10-10T23:32:18.715Z 🎯 Matched: Tun Up (ISRC, 155ms)
2025-10-10T23:32:18.716Z 🎯 Matched: Nah Let Go (ISRC, 186ms)
2025-10-10T23:32:18.717Z 🎯 Matched: Non Stop (ISRC, 134ms)
2025-10-10T23:32:18.718Z 🎯 Matched: Unknown Number (ISRC, 158ms)
2025-10-10T23:32:18.718Z 🎯 Matched: Go Go Club (METADATA, 420ms)
2025-10-10T23:32:18.719Z 🎯 Matched: Caribbean Girl (Raw) (ISRC, 155ms)
2025-10-10T23:32:18.720Z 🎯 Matched: Bruk It Down (ISRC, 160ms)
2025-10-10T23:32:18.721Z 🎯 Matched: Like a Jockey - Raw (ISRC, 158ms)
2025-10-10T23:32:18.722Z 🎯 Matched: Wine Gal (ISRC, 160ms)
2025-10-10T23:32:18.723Z 🎯 Matched: Mr. Officer (METADATA, 411ms)
2025-10-10T23:32:18.724Z 🎯 Matched: Come Into My Room (ISRC, 145ms)
2025-10-10T23:32:18.725Z 🎯 Matched: Love You Enuh (ISRC, 172ms)
2025-10-10T23:32:18.726Z 🎯 Matched: Summer Tiime (ISRC, 162ms)
2025-10-10T23:32:18.727Z 🎯 Matched: Dye Dye (Raw) (ISRC, 141ms)
2025-10-10T23:32:18.728Z 🎯 Matched: Dancehall (ISRC, 148ms)
2025-10-10T23:32:18.729Z ✅ Matched: Baby U (ARTIST_ONLY, 708ms)
2025-10-10T23:32:18.730Z 🎯 Matched: Bubble n Tun - Raw (ISRC, 164ms)
2025-10-10T23:32:18.731Z 🎯 Matched: Nah Let Go (ISRC, 135ms)
2025-10-10T23:32:18.731Z 🎯 Matched: Anything a Anything (ISRC, 165ms)
2025-10-10T23:32:18.732Z 🎯 Matched: Fight Over Man (ISRC, 140ms)
2025-10-10T23:32:18.733Z 🎯 Matched: Messiah (ISRC, 167ms)
2025-10-10T23:32:18.734Z 🎯 Matched: Squeeze Breast (ISRC, 145ms)
2025-10-10T23:32:18.735Z 🎯 Matched: Real McKoy (ISRC, 144ms)
2025-10-10T23:32:19.524Z 🎯 Matched: Come Breed Me (METADATA, 434ms)
2025-10-10T23:32:19.525Z 🎯 Matched: Touch A Button (METADATA, 382ms)
2025-10-10T23:32:19.526Z 🎯 Matched: I'm Coming (No Hesitation) (ISRC, 200ms)
2025-10-10T23:32:19.527Z 🎯 Matched: No Games (METADATA, 467ms)
2025-10-10T23:32:19.527Z 🎯 Matched: Head Bad (ISRC, 157ms)
2025-10-10T23:32:19.528Z 🎯 Matched: Whine & Kotch (ISRC, 157ms)
2025-10-10T23:32:19.529Z 🎯 Matched: Split in De Middle (ISRC, 136ms)
2025-10-10T23:32:19.530Z 🎯 Matched: In stock - Mix 1 (ISRC, 137ms)
2025-10-10T23:32:19.531Z 🎯 Matched: Good Hole (ISRC, 141ms)
2025-10-10T23:32:19.532Z 🎯 Matched: Cyaah Do It (ISRC, 131ms)
2025-10-10T23:32:19.533Z 🎯 Matched: Ramping Shop (METADATA, 383ms)
2025-10-10T23:32:19.534Z ✅ Matched: Stop Sign - Raw (ARTIST_ONLY, 775ms)
2025-10-10T23:32:19.534Z 🎯 Matched: Bedroom Bully (ISRC, 159ms)
2025-10-10T23:32:19.535Z 🎯 Matched: Text Message (ISRC, 137ms)
2025-10-10T23:32:19.536Z 🎯 Matched: So Mi Like It (ISRC, 164ms)
2025-10-10T23:32:19.537Z 🎯 Matched: Fever (ISRC, 139ms)
2025-10-10T23:32:19.538Z 🎯 Matched: Pull Up to Mi Bumper (ISRC, 161ms)
2025-10-10T23:32:19.539Z 🎯 Matched: One Man / Moving On - Raw (ISRC, 161ms)
2025-10-10T23:32:19.540Z 🎯 Matched: Stay So (ISRC, 150ms)
2025-10-10T23:32:19.541Z 🎯 Matched: Shabba Madda Pot (ISRC, 136ms)
2025-10-10T23:32:19.542Z 🎯 Matched: Bruk Off Yuh Back (METADATA, 398ms)
2025-10-10T23:32:19.543Z 🎯 Matched: Lipstick (ISRC, 140ms)
2025-10-10T23:32:19.544Z 🎯 Matched: Ova Dweet (ISRC, 164ms)
2025-10-10T23:32:19.545Z ✅ Matched: Nuh Fight Over Man (ARTIST_ONLY, 786ms)
2025-10-10T23:32:19.546Z 🎯 Matched: Bend Ova (ISRC, 136ms)
2025-10-10T23:32:20.055Z 🎯 Matched: Nice Suh (Mildew Riddim) (ISRC, 125ms)
2025-10-10T23:32:20.056Z 🎯 Matched: Come Fuck Me (ISRC, 153ms)
2025-10-10T23:32:20.057Z 🎯 Matched: Tek Yuh Time (ISRC, 125ms)
2025-10-10T23:32:20.058Z 🎯 Matched: More Than Happy (ISRC, 131ms)
2025-10-10T23:32:20.059Z 🎯 Matched: Better (ISRC, 155ms)
2025-10-10T23:32:20.060Z ✅ Matched: Jook So - Raw (METADATA, 377ms)
2025-10-10T23:32:20.060Z 🎯 Matched: Throat (ISRC, 134ms)
2025-10-10T23:32:20.061Z 🎯 Matched: Wine Slow (ISRC, 125ms)
2025-10-10T23:32:20.062Z 🎯 Matched: Fall In Love (ISRC, 138ms)
2025-10-10T23:32:20.063Z 🎯 Matched: Hold You - Hold Yuh (ISRC, 205ms)
2025-10-10T23:32:20.064Z 🎯 Matched: She Like That (METADATA, 507ms)
2025-10-10T23:32:20.065Z 🎯 Matched: Slow Down (ISRC, 150ms)
2025-10-10T23:32:20.066Z 🎯 Matched: Final Destination - Radio (ISRC, 134ms)
2025-10-10T23:32:20.067Z 🎯 Matched: So Special (ISRC, 145ms)
2025-10-10T23:32:20.068Z 🎯 Matched: Hope and Pray (ISRC, 131ms)
2025-10-10T23:32:20.068Z 🎯 Matched: Step Out (ISRC, 140ms)
2025-10-10T23:32:20.069Z 🎯 Matched: When Mi Party (ISRC, 162ms)
2025-10-10T23:32:20.071Z 🎯 Matched: Last Night (ISRC, 147ms)
2025-10-10T23:32:20.072Z 🎯 Matched: Nah Sell Out (ISRC, 142ms)
2025-10-10T23:32:20.072Z 🎯 Matched: Gimmi Love (ISRC, 167ms)
2025-10-10T23:32:20.073Z 🎯 Matched: Too Much Henny (ISRC, 162ms)
2025-10-10T23:32:20.074Z 🎯 Matched: Adiana (ISRC, 145ms)
2025-10-10T23:32:20.075Z 🎯 Matched: Fresh Pair (ISRC, 164ms)
2025-10-10T23:32:20.076Z 🎯 Matched: Simple Blessings (ISRC, 166ms)
2025-10-10T23:32:20.077Z 🎯 Matched: Last Man Standing (Raw) (ISRC, 185ms)
2025-10-10T23:32:20.394Z 🎯 Matched: I Said It - Raw (ISRC, 124ms)
2025-10-10T23:32:20.395Z 🎯 Matched: Sexy19 (ISRC, 155ms)
2025-10-10T23:32:20.396Z 🎯 Matched: Crocodile Teeth (ISRC, 135ms)
2025-10-10T23:32:20.397Z 🎯 Matched: Wine All Day (ISRC, 130ms)
2025-10-10T23:32:20.398Z 🎯 Matched: Too Much (ISRC, 155ms)
2025-10-10T23:32:20.399Z 🎯 Matched: Man Is The Least (ISRC, 146ms)
2025-10-10T23:32:20.400Z 🎯 Matched: Pussy Mechanic (ISRC, 127ms)
2025-10-10T23:32:20.401Z 🎯 Matched: Air Force 1 (ISRC, 124ms)
2025-10-10T23:32:20.402Z 🎯 Matched: X5 (ISRC, 155ms)
2025-10-10T23:32:20.403Z 🎯 Matched: Gyal Gimme (ISRC, 127ms)
2025-10-10T23:32:20.404Z 🎯 Matched: Victoria Secret (ISRC, 132ms)
2025-10-10T23:32:20.405Z 🎯 Matched: U Alone (ISRC, 164ms)
2025-10-10T23:32:20.406Z 🎯 Matched: Whisper (ISRC, 130ms)
2025-10-10T23:32:20.406Z 🎯 Matched: Weh You Did Deh (ISRC, 130ms)
2025-10-10T23:32:20.407Z 🎯 Matched: Turn Down the Lights (ISRC, 144ms)
2025-10-10T23:32:20.408Z 🎯 Matched: SUH ME LUV IT (feat. Jada Kingdom) (ISRC, 165ms)
2025-10-10T23:32:20.409Z 🎯 Matched: Baby Yuh Tight (ISRC, 135ms)
2025-10-10T23:32:20.410Z 🎯 Matched: Extra Lesson (ISRC, 132ms)
2025-10-10T23:32:20.411Z 🎯 Matched: The Sidechick Song (ISRC, 141ms)
2025-10-10T23:32:20.412Z 🎯 Matched: Breaking News (ISRC, 139ms)
2025-10-10T23:32:20.413Z 🎯 Matched: Gal Policy (ISRC, 314ms)
2025-10-10T23:32:20.414Z 🎯 Matched: Good Comfort (ISRC, 168ms)
2025-10-10T23:32:20.415Z 🎯 Matched: Catch 22 (ISRC, 168ms)
2025-10-10T23:32:20.416Z 🎯 Matched: Good Pussy Gyal Fi Get Tings (ISRC, 147ms)
2025-10-10T23:32:20.417Z 🎯 Matched: Bamm Bamm (ISRC, 140ms)
2025-10-10T23:32:20.593Z 🎯 Matched: Yeah Yeah (ISRC, 131ms)
2025-10-10T23:32:20.594Z 🎯 Matched: Fling (ISRC, 134ms)
2025-10-10T23:32:20.595Z 🎯 Matched: Shen Yeng Anthem (ISRC, 135ms)
2025-10-10T23:32:20.596Z 🎯 Matched: Dweet (Genna Bounce) [feat. Bravo] (ISRC, 153ms)
2025-10-10T23:32:20.596Z 🎯 Matched: Brik Pan Brik (ISRC, 128ms)
2025-10-10T23:32:20.597Z 🎯 Matched: Suave (ISRC, 127ms)
2025-10-10T23:32:20.598Z 🎯 Matched: Up (ISRC, 159ms)
2025-10-10T23:32:20.599Z 🎯 Matched: Bagga Gyal (ISRC, 164ms)
2025-10-10T23:32:20.600Z 🎯 Matched: Double Tap (ISRC, 164ms)
2025-10-10T23:32:20.601Z 🎯 Matched: Last Night (ISRC, 174ms)
2025-10-10T23:32:20.602Z 🎯 Matched: Elegance (ISRC, 128ms)
2025-10-10T23:32:20.603Z 🎯 Matched: Walking Trophy (ISRC, 144ms)
2025-10-10T23:32:20.604Z 🎯 Matched: Righteous (ISRC, 147ms)
2025-10-10T23:32:20.605Z 🎯 Matched: My Type (ISRC, 164ms)
2025-10-10T23:32:20.606Z 🎯 Matched: Move Mountains (ISRC, 161ms)
2025-10-10T23:32:20.607Z 🎯 Matched: TSUNAMI (ISRC, 139ms)
2025-10-10T23:32:20.608Z 🎯 Matched: Foreplay (ISRC, 134ms)
2025-10-10T23:32:20.609Z 🎯 Matched: No Underwear (ISRC, 139ms)
2025-10-10T23:32:20.610Z 🎯 Matched: Owner (ISRC, 164ms)
2025-10-10T23:32:20.611Z 🎯 Matched: Scream - QQ Remix (ISRC, 167ms)
2025-10-10T23:32:20.612Z 🎯 Matched: Ig Girls (ISRC, 141ms)
2025-10-10T23:32:20.613Z 🎯 Matched: Weak To You (ISRC, 170ms)
2025-10-10T23:32:20.614Z 🎯 Matched: Associate (ISRC, 167ms)
2025-10-10T23:32:20.614Z 🎯 Matched: Apartment (ISRC, 143ms)
2025-10-10T23:32:20.615Z 🎯 Matched: Mek You Say (ISRC, 148ms)
2025-10-10T23:32:21.299Z 🎯 Matched: Bring Life (ISRC, 156ms)
2025-10-10T23:32:21.300Z 🎯 Matched: Tek It Off (ISRC, 134ms)
2025-10-10T23:32:21.301Z 🎯 Matched: Twinkle (ISRC, 126ms)
2025-10-10T23:32:21.302Z 🎯 Matched: Nobody Has to Know (ISRC, 156ms)
2025-10-10T23:32:21.303Z 🎯 Matched: Best/Blessed (ISRC, 156ms)
2025-10-10T23:32:21.304Z 🎯 Matched: Addicted (ISRC, 159ms)
2025-10-10T23:32:21.304Z 🎯 Matched: Ride (ISRC, 159ms)
2025-10-10T23:32:21.305Z 🎯 Matched: Try Dat (METADATA, 390ms)
2025-10-10T23:32:21.306Z 🎯 Matched: Gal Policy (Remix) [feat. Tiwa Savage] (ISRC, 159ms)
2025-10-10T23:32:21.307Z ✅ Matched: WiFi (ARTIST_ONLY, 682ms)
2025-10-10T23:32:21.308Z 🎯 Matched: Incognito (feat. Alkaline) (ISRC, 194ms)
2025-10-10T23:32:21.309Z 🎯 Matched: Glu (ISRC, 140ms)
2025-10-10T23:32:21.310Z 🎯 Matched: She Say a Yah Suh Nice (ISRC, 143ms)
2025-10-10T23:32:21.311Z 🎯 Matched: Rebel (ISRC, 132ms)
2025-10-10T23:32:21.312Z 🎯 Matched: Vitamin S (ISRC, 191ms)
2025-10-10T23:32:21.313Z 🎯 Matched: Slow Motion (ISRC, 147ms)
2025-10-10T23:32:21.314Z 🎯 Matched: Hostage (ISRC, 164ms)
2025-10-10T23:32:21.315Z 🎯 Matched: Feelings (Remix) (ISRC, 188ms)
2025-10-10T23:32:21.315Z 🎯 Matched: Round And Round (ISRC, 139ms)
2025-10-10T23:32:21.316Z 🎯 Matched: Hot & Steamy (ISRC, 139ms)
2025-10-10T23:32:21.317Z 🎯 Matched: Tip Inna It (ISRC, 164ms)
2025-10-10T23:32:21.318Z 🎯 Matched: Instruction (ISRC, 167ms)
2025-10-10T23:32:21.319Z 🎯 Matched: Tic It & Tac It (ISRC, 169ms)
2025-10-10T23:32:21.320Z 🎯 Matched: Brand New Gun (ISRC, 143ms)
2025-10-10T23:32:21.321Z 🎯 Matched: Bun Fi Bun (ISRC, 176ms)
2025-10-10T23:32:22.136Z 🎯 Matched: Demon Girl (ISRC, 128ms)
2025-10-10T23:32:22.137Z 🎯 Matched: Verified Choppa 2 (ISRC, 153ms)
2025-10-10T23:32:22.138Z 🎯 Matched: That Mi Like Hear (ISRC, 131ms)
2025-10-10T23:32:22.138Z 🎯 Matched: Good (ISRC, 131ms)
2025-10-10T23:32:22.139Z 🎯 Matched: Attention (ISRC, 135ms)
2025-10-10T23:32:22.140Z 🎯 Matched: No Odda (ISRC, 138ms)
2025-10-10T23:32:22.141Z 🎯 Matched: Bun Fi Bun (Cheating) (ISRC, 132ms)
2025-10-10T23:32:22.142Z 🎯 Matched: Dirt Bounce (ISRC, 123ms)
2025-10-10T23:32:22.143Z 🎯 Matched: Call Me If (ISRC, 128ms)
2025-10-10T23:32:22.144Z 🎯 Matched: Nuh Boring Gyal (ISRC, 161ms)
2025-10-10T23:32:22.145Z 🎯 Matched: Silence (ISRC, 156ms)
2025-10-10T23:32:22.146Z 🎯 Matched: Pure Love Mi Give Gal (ISRC, 128ms)
2025-10-10T23:32:22.147Z 🎯 Matched: Protocol (ISRC, 156ms)
2025-10-10T23:32:22.148Z 🎯 Matched: Mi C Mi Bed N Miss U (ISRC, 132ms)
2025-10-10T23:32:22.149Z 🎯 Matched: Dutty Song (ISRC, 145ms)
2025-10-10T23:32:22.150Z 🎯 Matched: Intercourse (feat. Popcaan & Mustard) (METADATA, 472ms)
2025-10-10T23:32:22.151Z ✅ Matched: Want More (ARTIST_ONLY, 813ms)
2025-10-10T23:32:22.151Z 🎯 Matched: Weekdays (ISRC, 158ms)
2025-10-10T23:32:22.152Z 🎯 Matched: Unload - Reload (ISRC, 146ms)
2025-10-10T23:32:22.153Z 🎯 Matched: Freshness (ISRC, 144ms)
2025-10-10T23:32:22.154Z 🎯 Matched: Skeleton Cartier (ISRC, 144ms)
2025-10-10T23:32:22.155Z 🎯 Matched: Cry Fi Yuh Body (ISRC, 171ms)
2025-10-10T23:32:22.156Z 🎯 Matched: Set It (ISRC, 140ms)
2025-10-10T23:32:22.157Z 🎯 Matched: So Good (ISRC, 136ms)
2025-10-10T23:32:22.158Z 🎯 Matched: Things Mi Love (ISRC, 144ms)
2025-10-10T23:32:22.604Z 🎯 Matched: Give It All To Me (ISRC, 132ms)
2025-10-10T23:32:22.605Z 🎯 Matched: When U Feel Lonely (ISRC, 13ms)
2025-10-10T23:32:22.605Z 🎯 Matched: If Him Lef (ISRC, 129ms)
2025-10-10T23:32:22.606Z 🎯 Matched: Future Guaranteed (ISRC, 137ms)
2025-10-10T23:32:22.607Z 🎯 Matched: Independent Ladies (ISRC, 162ms)
2025-10-10T23:32:22.608Z 🎯 Matched: Dye Dye (Raw) (ISRC, 16ms)
2025-10-10T23:32:22.609Z 🎯 Matched: Bun Him (feat. Black-Er) (ISRC, 157ms)
2025-10-10T23:32:22.610Z 🎯 Matched: Likkle Miss - THE FINE NINE REMIX (ISRC, 157ms)
2025-10-10T23:32:22.611Z 🎯 Matched: Glock 40 (METADATA, 423ms)
2025-10-10T23:32:22.612Z 🎯 Matched: Speed Off (ISRC, 130ms)
2025-10-10T23:32:22.613Z 🎯 Matched: Dunce Cheque (ISRC, 160ms)
2025-10-10T23:32:22.613Z 🎯 Matched: Narcissistic (ISRC, 130ms)
2025-10-10T23:32:22.614Z 🎯 Matched: FOREVER (ISRC, 137ms)
2025-10-10T23:32:22.615Z 🎯 Matched: Romping Shop (feat. Spice) (METADATA, 394ms)
2025-10-10T23:32:22.616Z 🎯 Matched: Naughty Girl (ISRC, 165ms)
2025-10-10T23:32:22.617Z 🎯 Matched: When You Wine Like That (ISRC, 165ms)
2025-10-10T23:32:22.618Z 🎯 Matched: Feel Good (ISRC, 147ms)
2025-10-10T23:32:22.619Z 🎯 Matched: Gal A Wha Me Do U Mek U Do Me Dat (ISRC, 165ms)
2025-10-10T23:32:22.620Z 🎯 Matched: Money Changer (ISRC, 172ms)
2025-10-10T23:32:22.620Z 🎯 Matched: F U (ISRC, 167ms)
2025-10-10T23:32:22.621Z 🎯 Matched: Ravers Gas (ISRC, 133ms)
2025-10-10T23:32:22.622Z 🎯 Matched: Nah Let Go (METADATA, 443ms)
2025-10-10T23:32:22.623Z 🎯 Matched: Crawny Gal (ISRC, 150ms)
2025-10-10T23:32:22.624Z 🎯 Matched: Love Yuh to Mi Heart (ISRC, 167ms)
2025-10-10T23:32:22.625Z 🎯 Matched: Push It In (Take It Out) (ISRC, 147ms)
2025-10-10T23:32:23.396Z 🎯 Matched: Badman (ISRC, 125ms)
2025-10-10T23:32:23.397Z 🎯 Matched: Talibans (ISRC, 165ms)
2025-10-10T23:32:23.398Z 🎯 Matched: Barbies (ISRC, 137ms)
2025-10-10T23:32:23.398Z 🎯 Matched: Agony - Raw (ISRC, 128ms)
2025-10-10T23:32:23.399Z 🎯 Matched: Insomnia (ISRC, 125ms)
2025-10-10T23:32:23.400Z 🎯 Matched: Drift (METADATA, 422ms)
2025-10-10T23:32:23.401Z ✅ Matched: Money Speak (ARTIST_ONLY, 769ms)
2025-10-10T23:32:23.402Z 🎯 Matched: Tic Tac Toe (ISRC, 163ms)
2025-10-10T23:32:23.403Z 🎯 Matched: Moca (ISRC, 137ms)
